site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
471080-99999,33.480645161290326,27.81935483870968,42.08709677419355,26.690322580645162,1022.9903225806452,1021.5290322580646,4.758064516129032,7.474193548387096,15.26774193548387,24.44830365421325,0.0,1.2,0.22580645161290322,0.22580645161290322,0.06451612903225806,0.0,0.03225806451612903,0.0,1951-12-01
471080-99999,26.106451612903225,18.11935483870968,34.44838709677419,17.893548387096775,1023.9129032258064,1022.4870967741934,5.848387096774194,7.919354838709677,15.696774193548388,24.44830365421325,0.0,1.2,0.12903225806451613,0.03225806451612903,0.3870967741935484,0.0,0.0,0.0,1952-01-01
471080-99999,26.63448275862069,18.313793103448276,34.38275862068965,19.53448275862069,1024.9172413793103,1023.4965517241379,6.662068965517241,7.403448275862068,15.431034482758621,24.44830365421325,0.0,1.2,0.034482758620689655,0.06896551724137931,0.3103448275862069,0.0,0.0,0.0,1952-02-01
471080-99999,38.567741935483866,31.141935483870967,47.63870967741936,31.351612903225806,1018.9774193548387,1017.5354838709677,6.538709677419354,6.961290322580646,14.074193548387097,24.44830365421325,0.0,1.2,0.1935483870967742,0.25806451612903225,0.06451612903225806,0.0,0.0,0.0,1952-03-01
471080-99999,52.70333333333333,45.13333333333333,62.37,44.65,1015.2066666666667,1013.7666666666667,6.010000000000001,6.96,15.44,24.44830365421325,0.0,1.2,0.3,0.3333333333333333,0.0,0.0,0.0,0.0,1952-04-01
471080-99999,66.16451612903225,55.70322580645161,78.91935483870968,56.02903225806451,1012.2354838709678,1010.8548387096774,6.861290322580645,6.370967741935484,13.735483870967743,24.44830365421325,0.0,1.2,0.06451612903225806,0.1935483870967742,0.0,0.0,0.0,0.0,1952-05-01
471080-99999,71.12333333333332,61.88333333333333,81.51666666666667,62.836666666666666,1006.5633333333334,1005.1866666666666,8.5,6.756666666666666,14.493333333333334,24.44830365421325,0.0,1.2,0.26666666666666666,0.3333333333333333,0.0,0.0,0.03333333333333333,0.0,1952-06-01
471080-99999,78.33793103448276,71.67586206896551,86.27586206896552,72.30689655172414,1007.051724137931,1005.6551724137931,8.12758620689655,5.541379310344827,11.262068965517242,24.44830365421325,0.0,1.2,0.3448275862068966,0.5862068965517241,0.0,0.0,0.10344827586206896,0.0,1952-07-01
471080-99999,77.31612903225808,70.00967741935484,85.31612903225808,70.45161290322581,1008.441935483871,1007.1129032258065,7.34516129032258,5.554838709677419,11.535483870967743,24.44830365421325,0.0,1.2,0.3548387096774194,0.5161290322580645,0.0,0.0,0.03225806451612903,0.0,1952-08-01
471080-99999,68.38666666666667,61.74333333333333,77.65666666666667,60.983333333333334,1012.52,1011.26,7.193333333333333,4.78,10.363333333333333,24.44830365421325,0.0,1.2,0.26666666666666666,0.3333333333333333,0.0,0.0,0.03333333333333333,0.0,1952-09-01
471080-99999,55.5258064516129,47.08709677419355,67.46129032258065,46.358064516129026,1019.2612903225806,1017.8709677419355,6.83225806451613,5.232258064516128,11.62258064516129,24.44830365421325,0.0,1.2,0.22580645161290322,0.3870967741935484,0.0,0.0,0.0,0.0,1952-10-01
471080-99999,45.97666666666667,40.059999999999995,55.25333333333333,38.61666666666667,1022.7900000000001,1021.37,6.09,4.413333333333333,10.113333333333333,24.44830365421325,0.0,1.2,0.36666666666666664,0.36666666666666664,0.03333333333333333,0.0,0.0,0.0,1952-11-01
471080-99999,27.90967741935484,17.393548387096775,35.87419354838709,20.432258064516127,1027.648387096774,1026.225806451613,6.22258064516129,5.248387096774193,11.67741935483871,24.44830365421325,0.0,1.2,0.0,0.0967741935483871,0.3548387096774194,0.0,0.0,0.0,1952-12-01
471080-99999,23.093548387096774,12.974193548387097,31.35806451612903,14.658064516129034,1025.2516129032258,1023.816129032258,6.009677419354839,6.158064516129032,13.038709677419355,24.44830365421325,0.0,1.2,0.06451612903225806,0.0,0.16129032258064516,0.0,0.0,0.0,1953-01-01
471080-99999,28.067857142857143,17.510714285714286,36.93571428571429,20.239285714285717,1026.9357142857143,1025.5,5.935714285714285,5.621428571428572,12.692857142857141,24.44830365421325,0.0,1.2,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,1953-02-01
471080-99999,41.61612903225806,33.83870967741935,50.24838709677419,34.964516129032255,1019.0935483870968,1017.6741935483872,6.535483870967742,7.387096774193548,15.651612903225805,24.44830365421325,0.0,1.2,0.16129032258064516,0.41935483870967744,0.0967741935483871,0.0,0.0,0.0,1953-03-01
471080-99999,51.57,41.60333333333333,62.9,42.13999999999999,1017.8,1016.37,7.4399999999999995,6.943333333333333,15.566666666666666,24.44830365421325,0.0,1.2,0.1,0.13333333333333333,0.0,0.0,0.0,0.0,1953-04-01
471080-99999,64.28709677419356,55.2,74.03225806451613,56.34516129032258,1011.0612903225807,1009.6290322580645,7.706451612903226,7.119354838709678,14.390322580645162,24.44830365421325,0.0,1.2,0.1935483870967742,0.41935483870967744,0.0,0.0,0.06451612903225806,0.0,1953-05-01
471080-99999,70.04333333333334,62.45333333333333,78.52333333333333,63.68,1005.58,1004.14,8.106666666666666,6.276666666666667,12.120000000000001,24.44830365421325,0.0,1.2,0.36666666666666664,0.6,0.0,0.0,0.06666666666666667,0.0,1953-06-01
471080-99999,78.3741935483871,72.88387096774194,85.54838709677419,73.35161290322581,1005.9612903225806,1004.5354838709677,7.061290322580645,4.958064516129032,10.158064516129032,24.44830365421325,0.0,1.2,0.6129032258064516,0.7096774193548387,0.0,0.0,0.0,0.0,1953-07-01
471080-99999,79.22258064516129,72.26129032258065,86.95161290322581,72.9,1008.6806451612903,1007.2709677419356,9.380645161290323,6.793548387096774,12.819354838709677,24.44830365421325,0.0,1.2,0.3870967741935484,0.5483870967741935,0.0,0.0,0.0967741935483871,0.0,1953-08-01
471080-99999,69.69333333333334,61.166666666666664,80.82,61.059999999999995,1013.9933333333333,1012.5699999999999,8.113333333333333,5.25,10.56,24.44830365421325,0.0,1.2,0.23333333333333334,0.23333333333333334,0.0,0.0,0.0,0.0,1953-09-01
471080-99999,59.91612903225807,50.303225806451614,71.88387096774194,50.406451612903226,1018.5354838709677,1017.1161290322581,7.648387096774194,5.038709677419354,10.858064516129033,24.44830365421325,0.0,1.2,0.2903225806451613,0.3548387096774194,0.0,0.0,0.06451612903225806,0.0,1953-10-01
471080-99999,41.75333333333333,31.77,50.879999999999995,34.233333333333334,1024.5,1023.0699999999999,7.180000000000001,6.91,13.053333333333335,24.44830365421325,0.0,1.2,0.13333333333333333,0.3,0.06666666666666667,0.0,0.03333333333333333,0.0,1953-11-01
471080-99999,33.50322580645161,24.741935483870968,41.5516129032258,26.706451612903226,1026.9225806451611,1025.2,5.254838709677419,4.703225806451614,10.432258064516128,24.44830365421325,0.0,1.2,0.25806451612903225,0.16129032258064516,0.12903225806451613,0.0,0.0,0.0,1953-12-01
471080-99999,29.783870967741933,20.664516129032258,36.806451612903224,23.238709677419354,1022.2709677419355,1020.7483870967742,4.606451612903226,4.038709677419355,10.04516129032258,24.44830365421325,0.0,1.2,0.1935483870967742,0.16129032258064516,0.3548387096774194,0.0,0.0,0.0,1954-01-01
471080-99999,32.714285714285715,24.164285714285715,40.88928571428571,24.54642857142857,1021.4642857142857,1020.0107142857142,5.45,5.2178571428571425,12.360714285714286,24.44830365421325,0.0,1.2,0.32142857142857145,0.2857142857142857,0.07142857142857142,0.0,0.03571428571428571,0.0,1954-02-01
471080-99999,39.21935483870968,26.212903225806453,49.09032258064516,30.970967741935482,1022.6225806451613,1021.1935483870968,6.835483870967742,6.087096774193548,12.98709677419355,24.44830365421325,0.0,1.2,0.1935483870967742,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,1954-03-01
471080-99999,54.41,40.019999999999996,67.27,44.313333333333325,1014.5966666666667,1013.1733333333334,8.44,5.406666666666666,13.133333333333333,24.44830365421325,0.0,1.2,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,1954-04-01
471080-99999,63.377419354838715,50.36451612903225,75.47741935483872,53.92903225806452,1010.9806451612903,1009.558064516129,9.425806451612903,4.990322580645161,11.761290322580646,24.44830365421325,0.0,1.2,0.12903225806451613,0.3548387096774194,0.0,0.0,0.03225806451612903,0.0,1954-05-01
471080-99999,69.07,58.93,77.72,62.54666666666667,1006.75,1005.38,9.53,6.253333333333333,11.846666666666666,24.44830365421325,0.0,1.2,0.3333333333333333,0.5333333333333333,0.0,0.0,0.06666666666666667,0.0,1954-06-01
471080-99999,73.36774193548388,66.49354838709678,80.81290322580647,67.98709677419355,1005.3451612903226,1003.9806451612903,7.932258064516129,5.990322580645161,12.209677419354838,24.44830365421325,0.0,1.2,0.6129032258064516,0.7096774193548387,0.0,0.0,0.03225806451612903,0.0,1954-07-01
471080-99999,80.1258064516129,72.42903225806452,88.44516129032259,73.71935483870968,1008.6322580645161,1007.2870967741936,9.783870967741937,4.745161290322581,10.393548387096773,24.44830365421325,0.0,1.2,0.4838709677419355,0.5161290322580645,0.0,0.0,0.06451612903225806,0.0,1954-08-01
471080-99999,69.44666666666667,61.309999999999995,78.69666666666667,62.46666666666667,1009.5766666666666,1008.2033333333333,8.166666666666666,4.6433333333333335,10.023333333333333,24.44830365421325,0.0,1.2,0.23333333333333334,0.3,0.0,0.0,0.0,0.0,1954-09-01
471080-99999,54.63870967741936,44.79677419354839,66.08709677419354,44.74516129032258,1019.3612903225807,1018.0290322580646,7.893548387096774,4.538709677419354,10.038709677419355,24.44830365421325,0.0,1.2,0.12903225806451613,0.2903225806451613,0.0,0.0,0.06451612903225806,0.0,1954-10-01
471080-99999,48.519999999999996,40.419999999999995,60.02333333333333,39.26333333333333,1019.7933333333333,1019.7866666666666,5.86,4.193333333333333,9.696666666666665,24.44830365421325,0.0,1.2,0.3,0.16666666666666666,0.0,0.0,0.0,0.0,1954-11-01
471080-99999,27.322580645161292,16.858064516129033,35.964516129032255,19.419354838709676,1027.5516129032258,1026.183870967742,5.825806451612903,4.903225806451613,11.251612903225807,24.44830365421325,0.0,1.2,0.03225806451612903,0.16129032258064516,0.12903225806451613,0.0,0.0,0.0,1954-12-01
471080-99999,21.625806451612902,11.561290322580644,31.77741935483871,10.67741935483871,1026.2967741935483,1024.925806451613,5.864516129032259,5.093548387096774,11.709677419354838,24.44830365421325,0.0,1.2,0.0,0.03225806451612903,0.2903225806451613,0.0,0.0,0.0,1955-01-01
471080-99999,32.042857142857144,21.364285714285717,42.82142857142857,22.50357142857143,1017.9535714285714,1016.6071428571429,6.496428571428572,5.325,11.942857142857141,24.44830365421325,0.0,1.2,0.0,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,1955-02-01
471080-99999,41.18709677419355,29.65806451612903,51.0516129032258,32.72258064516129,1020.2645161290322,1018.8903225806451,7.219354838709678,5.348387096774194,12.264516129032257,24.44830365421325,0.0,1.2,0.06451612903225806,0.2903225806451613,0.12903225806451613,0.0,0.0,0.0,1955-03-01
471080-99999,53.21,41.276666666666664,63.95333333333333,44.42666666666666,1014.5333333333333,1013.5300000000001,7.826666666666667,6.37,14.306666666666667,24.44830365421325,0.0,1.2,0.23333333333333334,0.43333333333333335,0.0,0.0,0.0,0.0,1955-04-01
471080-99999,62.016129032258064,50.74193548387097,72.74838709677418,53.36129032258064,1009.1967741935483,1008.2935483870967,7.409677419354838,5.82258064516129,13.654838709677419,24.44830365421325,0.0,1.2,0.5483870967741935,0.3548387096774194,0.0,0.0,0.0,0.0,1955-05-01
471080-99999,71.98333333333333,61.876666666666665,81.87666666666668,64.49666666666667,1005.98,1005.0733333333334,7.446666666666667,5.086666666666667,11.696666666666665,24.44830365421325,0.0,1.2,0.7,0.4666666666666667,0.0,0.0,0.0,0.0,1955-06-01
471080-99999,78.08064516129032,71.9,85.08064516129032,72.88709677419355,1004.5129032258066,1003.5838709677419,7.003225806451613,5.951612903225806,12.45483870967742,24.44830365421325,0.0,1.2,0.6129032258064516,0.6451612903225806,0.0,0.0,0.06451612903225806,0.0,1955-07-01
471080-99999,80.79354838709678,68.8967741935484,90.80967741935484,72.31935483870969,1009.258064516129,1008.3548387096774,8.064516129032258,4.909677419354838,10.429032258064517,24.44830365421325,0.0,1.2,0.5161290322580645,0.16129032258064516,0.0,0.0,0.0,0.0,1955-08-01
471080-99999,70.17666666666668,59.51,80.33666666666666,62.04,1012.6733333333334,1011.76,8.07,5.46,11.479999999999999,24.44830365421325,0.0,1.2,0.5333333333333333,0.3,0.0,0.0,0.0,0.0,1955-09-01
471080-99999,54.938709677419354,45.39354838709678,65.82903225806452,45.732258064516124,1018.6806451612903,1017.7483870967742,7.129032258064516,5.67741935483871,12.019354838709678,24.44830365421325,0.0,1.2,0.45161290322580644,0.2903225806451613,0.0,0.0,0.0,0.0,1955-10-01
471080-99999,42.336666666666666,35.03666666666666,52.269999999999996,33.596666666666664,1022.8266666666666,1021.8966666666666,5.89,5.733333333333333,11.773333333333333,24.44830365421325,0.0,1.2,0.3,0.23333333333333334,0.0,0.0,0.03333333333333333,0.0,1955-11-01
471080-99999,33.20645161290323,26.1,41.487096774193546,25.91290322580645,1022.5709677419355,1021.6580645161291,5.696774193548387,6.196774193548387,11.464516129032257,24.44830365421325,0.0,1.2,0.16129032258064516,0.22580645161290322,0.1935483870967742,0.0,0.0,0.0,1955-12-01
471080-99999,24.280645161290323,16.238709677419354,33.5,14.538709677419355,1020.7451612903226,1019.8290322580646,5.948387096774193,5.967741935483871,12.793548387096775,24.44830365421325,0.0,1.2,0.0967741935483871,0.03225806451612903,0.2903225806451613,0.0,0.0,0.0,1956-01-01
471080-99999,25.910344827586208,17.248275862068965,35.668965517241375,16.613793103448277,1020.8724137931034,1019.9551724137931,6.589655172413793,5.6482758620689655,12.803448275862069,24.44830365421325,0.0,1.2,0.13793103448275862,0.10344827586206896,0.3448275862068966,0.0,0.0,0.0,1956-02-01
471080-99999,39.94838709677419,33.39677419354839,47.68064516129032,32.777419354838706,1020.1612903225806,1019.2258064516129,6.451612903225806,7.287096774193548,13.76774193548387,24.44830365421325,0.0,1.2,0.3548387096774194,0.41935483870967744,0.22580645161290322,0.0,0.0,0.0,1956-03-01
471080-99999,50.68666666666666,42.16,60.25333333333333,43.093333333333334,1013.76,1012.8566666666667,7.260000000000001,6.3,13.360000000000001,24.44830365421325,0.0,1.2,0.06666666666666667,0.4,0.0,0.0,0.0,0.0,1956-04-01
471080-99999,60.83870967741935,51.08387096774193,72.29032258064517,52.41290322580645,1011.4483870967742,1010.5548387096775,7.919354838709677,6.748387096774193,13.45483870967742,24.44830365421325,0.0,1.2,0.22580645161290322,0.3225806451612903,0.0,0.0,0.0,0.0,1956-05-01
471080-99999,69.23666666666666,62.00333333333333,78.27,62.71333333333333,1006.7833333333333,1005.8666666666667,7.573333333333333,6.489999999999999,13.41,24.44830365421325,0.0,1.2,0.6333333333333333,0.6,0.0,0.0,0.0,0.0,1956-06-01
471080-99999,77.88000000000001,71.96333333333334,84.86999999999999,72.42666666666668,1005.4066666666666,1004.4933333333333,7.383333333333334,5.1,12.016666666666667,24.44830365421325,0.0,1.2,0.7,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,1956-07-01
471080-99999,78.92258064516129,68.4483870967742,87.65806451612903,71.98387096774194,1009.1870967741935,1008.2741935483871,8.564516129032258,4.835483870967742,11.364516129032259,24.44830365421325,0.0,1.2,0.3548387096774194,0.2903225806451613,0.0,0.0,0.03225806451612903,0.0,1956-08-01
471080-99999,70.23,61.470000000000006,80.02666666666667,62.03333333333333,1012.56,1011.57,7.63,4.61,10.91,24.44830365421325,0.0,1.2,0.5333333333333333,0.43333333333333335,0.0,0.0,0.03333333333333333,0.0,1956-09-01
471080-99999,55.92903225806452,44.00322580645161,68.03870967741935,46.09354838709677,1020.6225806451613,1019.5451612903227,7.164516129032258,3.806451612903226,10.203225806451613,24.44830365421325,0.0,1.2,0.25806451612903225,0.12903225806451613,0.0,0.0,0.0,0.0,1956-10-01
471080-99999,38.22,27.546666666666667,48.126666666666665,29.136666666666663,1026.0333333333333,1024.9366666666667,6.13,4.79,11.083333333333334,24.44830365421325,0.0,1.2,0.1,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,1956-11-01
471080-99999,22.503225806451614,13.745161290322581,30.9258064516129,13.296774193548387,1028.409677419355,1027.316129032258,5.629032258064516,3.883870967741936,10.529032258064515,24.44830365421325,0.0,1.2,0.3548387096774194,0.06451612903225806,0.16129032258064516,0.0,0.0,0.0,1956-12-01
471080-99999,24.419354838709676,17.11935483870968,33.229032258064514,14.870967741935484,1025.0129032258064,1023.9516129032259,4.706451612903226,3.274193548387097,8.725806451612904,24.44830365421325,0.0,1.2,0.3548387096774194,0.1935483870967742,0.1935483870967742,0.0,0.0,0.0,1957-01-01
471080-99999,25.646428571428572,16.192857142857143,33.18214285714286,16.6,1026.2392857142856,1025.1571428571428,7.003571428571428,6.178571428571429,12.564285714285715,24.44830365421325,0.0,1.2,0.07142857142857142,0.03571428571428571,0.42857142857142855,0.0,0.0,0.0,1957-02-01
471080-99999,33.55806451612903,23.225806451612904,42.045161290322575,26.129032258064516,1020.7129032258064,1019.6451612903226,6.767741935483872,5.087096774193548,12.061290322580644,24.44830365421325,0.0,1.2,0.1935483870967742,0.12903225806451613,0.3225806451612903,0.0,0.0,0.0,1957-03-01
471080-99999,52.38666666666666,40.76,63.843333333333334,42.96,1016.0366666666666,1014.9300000000001,7.16,4.85,12.353333333333333,24.44830365421325,0.0,1.2,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,1957-04-01
471080-99999,64.41612903225807,50.37096774193548,76.36774193548388,54.82258064516129,1011.7967741935485,1010.7322580645161,8.351612903225806,4.809677419354839,12.029032258064515,24.44830365421325,0.0,1.2,0.12903225806451613,0.2903225806451613,0.0,0.0,0.06451612903225806,0.0,1957-05-01
471080-99999,70.46333333333334,58.64,80.65666666666667,62.61666666666667,1008.4533333333333,1007.38,7.75,4.6866666666666665,11.493333333333334,24.44830365421325,0.0,1.2,0.2,0.36666666666666664,0.0,0.0,0.06666666666666667,0.0,1957-06-01
471080-99999,74.70645161290322,68.5741935483871,81.54838709677419,69.64838709677419,1004.058064516129,1002.9870967741934,6.761290322580645,5.025806451612904,10.812903225806451,24.44830365421325,0.0,1.2,0.6774193548387096,0.8387096774193549,0.0,0.0,0.03225806451612903,0.0,1957-07-01
471080-99999,77.39032258064516,69.58064516129032,86.08387096774193,70.70967741935483,1007.167741935484,1006.0967741935484,7.738709677419355,4.180645161290323,10.567741935483872,24.44830365421325,0.0,1.2,0.41935483870967744,0.45161290322580644,0.0,0.0,0.03225806451612903,0.0,1957-08-01
471080-99999,67.22,54.059999999999995,79.25666666666666,56.61666666666667,1014.0966666666667,1013.0033333333333,9.163333333333332,4.023333333333333,10.993333333333334,24.44830365421325,0.0,1.2,0.2,0.06666666666666667,0.0,0.0,0.0,0.0,1957-09-01
471080-99999,54.84516129032258,44.809677419354834,66.80645161290323,44.903225806451616,1017.8096774193548,1016.7451612903226,7.774193548387097,4.064516129032258,11.038709677419355,24.44830365421325,0.0,1.2,0.41935483870967744,0.25806451612903225,0.0,0.0,0.0,0.0,1957-10-01
471080-99999,46.85,37.723333333333336,57.70333333333333,37.346666666666664,1023.23,1022.1633333333334,7.136666666666667,4.13,10.316666666666666,24.44830365421325,0.0,1.2,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,1957-11-01
471080-99999,31.58709677419355,24.200000000000003,39.28709677419354,24.283870967741933,1022.4225806451612,1021.3387096774194,6.616129032258065,4.958064516129032,10.861290322580645,24.44830365421325,0.0,1.2,0.0,0.2903225806451613,0.16129032258064516,0.0,0.0,0.0,1957-12-01
471080-99999,20.75483870967742,13.13225806451613,28.88064516129032,10.729032258064517,1026.0225806451613,1024.9516129032259,6.158064516129032,6.216129032258065,12.37741935483871,24.44830365421325,0.0,1.2,0.16129032258064516,0.12903225806451613,0.25806451612903225,0.0,0.0,0.0,1958-01-01
471080-99999,30.90357142857143,23.00714285714286,39.721428571428575,22.892857142857142,1022.0714285714286,1020.9892857142858,6.567857142857143,5.242857142857143,10.971428571428572,24.44830365421325,0.0,1.2,0.10714285714285714,0.07142857142857142,0.10714285714285714,0.0,0.0,0.0,1958-02-01
471080-99999,39.39677419354839,29.493548387096773,49.73225806451613,31.116129032258062,1019.1064516129032,1018.0483870967741,7.199999999999999,6.306451612903226,13.161290322580646,24.44830365421325,0.0,1.2,0.0967741935483871,0.16129032258064516,0.12903225806451613,0.0,0.0,0.0,1958-03-01
471080-99999,53.14666666666667,41.309999999999995,63.23,44.45333333333333,1014.9266666666666,1013.85,7.416666666666667,6.09,12.926666666666668,24.44830365421325,0.0,1.2,0.13333333333333333,0.4,0.0,0.0,0.06666666666666667,0.0,1958-04-01
471080-99999,63.50645161290323,51.170967741935485,75.30645161290323,53.251612903225805,1012.3,1011.2258064516129,8.219354838709679,5.441935483870967,12.816129032258065,24.44830365421325,0.0,1.2,0.06451612903225806,0.22580645161290322,0.0,0.0,0.0,0.0,1958-05-01
471080-99999,74.02666666666667,60.69666666666667,85.51,64.59666666666666,1007.8533333333332,1006.7900000000001,8.37,5.180000000000001,12.360000000000001,24.44830365421325,0.0,1.2,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1958-06-01
471080-99999,80.63225806451612,72.47741935483872,89.65483870967742,74.00645161290322,1005.7483870967742,1004.6548387096774,7.590322580645162,5.438709677419355,11.480645161290324,24.44830365421325,0.0,1.2,0.0967741935483871,0.4838709677419355,0.0,0.0,0.03225806451612903,0.0,1958-07-01
471080-99999,77.4483870967742,69.17096774193548,86.86451612903227,70.28064516129032,1009.7322580645161,1008.6516129032258,8.058064516129033,4.974193548387096,10.325806451612904,24.44830365421325,0.0,1.2,0.06451612903225806,0.4838709677419355,0.0,0.0,0.0,0.0,1958-08-01
471080-99999,69.50666666666666,61.88333333333333,80.74666666666667,60.779999999999994,1013.0633333333334,1011.9733333333334,7.236666666666666,4.39,9.936666666666667,24.44830365421325,0.0,1.2,0.2,0.36666666666666664,0.0,0.0,0.0,0.0,1958-09-01
471080-99999,55.9483870967742,47.935483870967744,68.46129032258065,45.693548387096776,1020.3129032258065,1019.2,7.432258064516129,5.22258064516129,11.222580645161292,24.44830365421325,0.0,1.2,0.3225806451612903,0.2903225806451613,0.0,0.0,0.0,0.0,1958-10-01
471080-99999,43.556666666666665,37.169999999999995,54.35,34.85333333333333,1024.35,1023.2900000000001,6.246666666666667,3.433333333333333,8.860000000000001,24.44830365421325,0.0,1.2,0.13333333333333333,0.26666666666666666,0.0,0.0,0.0,0.0,1958-11-01
471080-99999,38.641935483870974,32.86129032258064,49.196774193548386,30.22258064516129,1022.6064516129032,1021.5322580645161,6.180645161290323,4.187096774193549,10.293548387096775,24.44830365421325,0.0,1.2,0.06451612903225806,0.3225806451612903,0.12903225806451613,0.0,0.0,0.0,1958-12-01
471080-99999,23.416129032258063,16.30322580645161,33.07419354838709,13.72258064516129,1024.3096774193548,1023.2225806451613,6.32258064516129,5.348387096774194,11.141935483870967,24.44830365421325,0.0,1.2,0.06451612903225806,0.03225806451612903,0.1935483870967742,0.0,0.0,0.0,1959-01-01
471080-99999,37.103571428571435,30.63214285714286,47.12142857142857,29.071428571428573,1023.6392857142857,1022.5678571428572,6.142857142857143,6.114285714285714,12.017857142857142,24.44830365421325,0.0,1.2,0.0,0.32142857142857145,0.07142857142857142,0.0,0.0,0.0,1959-02-01
471080-99999,44.21935483870968,37.690322580645166,54.545161290322575,35.541935483870965,1021.6580645161291,1020.5709677419355,5.590322580645162,5.609677419354839,12.209677419354838,24.44830365421325,0.0,1.2,0.16129032258064516,0.3225806451612903,0.0,0.0,0.0,0.0,1959-03-01
471080-99999,52.28333333333333,46.013333333333335,61.59666666666667,43.80666666666666,1013.6466666666668,1012.5733333333334,5.753333333333333,6.203333333333333,13.35,24.44830365421325,0.0,1.2,0.06666666666666667,0.3,0.0,0.0,0.0,0.0,1959-04-01
471080-99999,65.69354838709677,56.53225806451613,76.25483870967743,56.60967741935483,1011.9967741935484,1010.9645161290323,5.980645161290322,4.706451612903226,11.825806451612904,24.44830365421325,0.0,1.2,0.03225806451612903,0.3225806451612903,0.0,0.0,0.0,0.0,1959-05-01
471080-99999,70.3,61.809999999999995,79.33,63.17666666666666,1005.7766666666666,1004.7666666666667,5.956666666666666,5.760000000000001,12.35,24.44830365421325,0.0,1.2,0.13333333333333333,0.5333333333333333,0.0,0.0,0.0,0.0,1959-06-01
471080-99999,77.5,70.4258064516129,85.26451612903226,71.06129032258065,1003.9741935483871,1002.9741935483871,5.887096774193548,5.190322580645161,12.03225806451613,24.44830365421325,0.0,1.2,0.0967741935483871,0.4838709677419355,0.0,0.0,0.0,0.0,1959-07-01
