site_id,mean_temp,dew_point,max_temp,min_temp,sea_level_pressure,station_pressure,visibility,wind_speed,max_wind_speed,wind_gust,precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado,date
474250-99999,44.556438356164385,37.55260273972603,52.77643835616439,36.916712328767126,1014.2,1011.2,6.011506849315068,8.05917808219178,15.734794520547945,28.241174168297455,0.0,2.0,0.273972602739726,0.5123287671232877,0.30684931506849317,0.0,0.019178082191780823,0.0,2002-01-01
474250-99999,43.97013698630137,37.254246575342464,52.1945205479452,36.16712328767123,1014.2,1011.2,5.972328767123288,8.33123287671233,15.843835616438357,29.919465101108937,0.0,2.0,0.2821917808219178,0.4657534246575342,0.2958904109589041,0.0,0.021917808219178082,0.0,2003-01-01
474250-99999,45.72896174863388,38.55054644808743,54.377049180327866,37.5672131147541,1014.2,1011.2,5.968579234972678,8.090983606557378,16.175409836065572,30.365693823480708,0.0,2.0,0.2923497267759563,0.4808743169398907,0.3114754098360656,0.00546448087431694,0.04371584699453552,0.0,2004-01-01
474250-99999,44.235068493150685,37.53780821917808,52.65315068493151,36.11780821917808,1014.2,1011.2,5.927123287671233,8.061095890410959,15.634520547945206,28.696637608966377,0.0,2.0,0.26575342465753427,0.4657534246575342,0.3561643835616438,0.005479452054794521,0.03287671232876712,0.0,2005-01-01
474250-99999,44.87013698630137,37.798630136986304,52.86027397260274,37.15835616438356,1014.2,1011.2,6.056712328767123,8.408493150684931,16.21835616438356,28.673698630136986,0.0,2.0,0.2054794520547945,0.4767123287671233,0.3178082191780822,0.0,0.03561643835616438,0.0,2006-01-01
474250-99999,45.77041095890411,38.1945205479452,54.00931506849315,37.893150684931506,1014.2,1011.2,6.226575342465753,7.688493150684932,14.978904109589042,26.644657534246573,0.0,2.0,0.27123287671232876,0.4657534246575342,0.3315068493150685,0.0027397260273972603,0.0410958904109589,0.0027397260273972603,2007-01-01
474250-99999,45.34098360655737,38.012841530054644,54.23934426229508,37.247540983606555,1014.2,1011.2,6.0136612021857925,7.8724043715847,15.388797814207651,28.431420765027323,0.0,2.0,0.3743169398907104,0.48633879781420764,0.040983606557377046,0.0,0.02459016393442623,0.0,2008-01-01
474250-99999,45.62301369863014,37.994246575342466,53.62465753424657,38.021369863013696,1014.2,1011.2,6.00958904109589,8.44849315068493,16.2427397260274,29.507123287671234,0.0,2.0,0.36164383561643837,0.5232876712328767,0.336986301369863,0.0027397260273972603,0.019178082191780823,0.0,2009-01-01
474250-99999,46.34849315068493,38.90931506849315,54.38904109589041,38.84493150684931,1014.2,1011.2,5.934246575342466,8.068493150684931,15.784657534246575,27.355753424657536,0.0,2.0,0.3424657534246575,0.5178082191780822,0.3315068493150685,0.0027397260273972603,0.03287671232876712,0.0,2010-01-01
474250-99999,45.04109589041096,38.61698630136986,53.4027397260274,36.86246575342466,1014.2,1011.2,6.073424657534247,7.475068493150685,15.169863013698631,28.33479452054795,0.0,2.0,0.3835616438356164,0.4849315068493151,0.31232876712328766,0.0027397260273972603,0.0273972602739726,0.0,2011-01-01
